gpssec acc_x(m/s^2) acc_y(m/s^2) acc_z(m/s^2) gyro_x(rad/s) gyro_y(rad/s)  gyro_z(rad/s)
72590.101672 -0.508423 0.140564 -10.033875 -0.003020 0.000671 -0.001678
72590.112762 -0.499451 0.095703 -10.009949 -0.004362 0.004027 -0.001007
72590.125233 -0.493469 0.128601 -10.060791 -0.004027 0.003020 -0.002684
72590.131658 -0.472534 0.179443 -10.075745 -0.001342 0.001174 -0.002796
72590.141651 -0.472534 0.134583 -10.018921 -0.003356 -0.000671 -0.002908
72590.151382 -0.493469 0.104675 -10.012939 -0.003356 -0.000503 -0.003020
72590.161656 -0.505432 0.134583 -10.054810 -0.006040 -0.000336 -0.003020
72590.171387 -0.484497 0.167480 -10.069763 -0.003356 -0.000336 0.000336
72590.181641 -0.466553 0.182434 -10.027893 -0.003356 0.000671 -0.002349
72590.191375 -0.463562 0.158508 -10.006958 -0.005369 0.001678 -0.004027
72590.201654 -0.481506 0.122620 -10.069763 -0.005033 0.001678 -0.001007
72590.212739 -0.514404 0.125610 -10.108643 -0.003020 -0.001342 -0.001678
72590.225236 -0.523376 0.140564 -10.045837 -0.000671 -0.002013 -0.002349
72590.231665 -0.463562 0.158508 -9.997986 -0.003356 0.000336 -0.002349
72590.241651 -0.463562 0.173462 -10.033875 -0.003356 0.000671 -0.001342
72590.251382 -0.496460 0.152527 -10.063782 -0.002684 0.000336 -0.000671
72590.261635 -0.508423 0.149536 -10.045837 -0.003691 0.001342 -0.000671
72590.271368 -0.517395 0.173462 -10.009949 -0.004362 0.001678 -0.001007
72590.281648 -0.508423 0.143555 -10.015930 -0.004027 0.000336 -0.002013
72590.291380 -0.487488 0.149536 -10.069763 -0.006040 -0.000671 -0.002349
72590.301633 -0.469543 0.203369 -10.075745 -0.002349 0.001007 -0.002684
72590.312718 -0.463562 0.182434 -10.033875 0.001007 0.002349 -0.000671
72590.325216 -0.475525 0.152527 -10.054810 -0.001678 0.001007 -0.001007
72590.331645 -0.511414 0.158508 -10.066772 -0.004698 -0.000336 0.000336
72590.341627 -0.508423 0.173462 -10.042847 -0.006040 0.001007 -0.001007
72590.351364 -0.460571 0.203369 -10.051819 -0.005704 0.003691 -0.006376
72590.361641 -0.445618 0.191406 -10.057800 -0.005033 0.001342 -0.004362
72590.371348 -0.466553 0.143555 -10.042847 -0.000671 0.001342 -0.002349
72590.381627 -0.499451 0.137573 -10.045837 -0.002013 0.001342 -0.000336
72590.391360 -0.517395 0.143555 -10.060791 -0.001007 0.001342 -0.000671
72590.401614 -0.487488 0.152527 -10.057800 -0.001678 0.001342 -0.001007
72590.412701 -0.460571 0.185425 -10.015930 -0.005033 0.002684 -0.000336
72590.425198 -0.466553 0.155518 -9.997986 -0.004362 -0.002013 -0.000671
72590.431626 -0.496460 0.137573 -10.057800 -0.003691 -0.002684 -0.003356
72590.441638 -0.517395 0.185425 -10.078735 -0.004362 -0.001342 -0.004698
72590.451345 -0.517395 0.149536 -10.000977 -0.003356 0.000336 -0.003356
72590.461597 -0.499451 0.101685 -9.994995 0.000671 0.001007 -0.001342
72590.471355 -0.466553 0.155518 -10.075745 0.001342 -0.001007 -0.001174
72590.481607 -0.463562 0.167480 -10.069763 -0.003691 -0.004027 -0.001007
72590.491342 -0.475525 0.119629 -10.030884 -0.005369 -0.001174 -0.002349
72590.501620 -0.496460 0.104675 -10.039856 -0.004362 0.001678 -0.001678
72590.512706 -0.508423 0.134583 -10.060791 -0.003691 0.000671 -0.002013
72590.525177 -0.466553 0.182434 -10.075745 -0.006376 -0.001342 -0.001342
72590.531607 -0.442627 0.182434 -10.051819 -0.002349 0.002013 -0.001846
72590.541617 -0.454590 0.125610 -10.021912 -0.002013 0.003356 -0.002349
72590.551349 -0.478516 0.104675 -10.060791 -0.003020 -0.001342 -0.005033
72590.561603 -0.511414 0.119629 -10.087708 -0.003020 -0.001342 -0.002684
72590.571336 -0.493469 0.125610 -10.054810 -0.002013 -0.002349 -0.000671
72590.581589 -0.433655 0.164490 -10.033875 -0.002013 -0.000336 0.000671
72590.591321 -0.439636 0.149536 -10.036865 -0.003356 0.003691 0.000336
72590.601603 -0.475525 0.110657 -10.054810 -0.004362 0.002684 -0.001678
72590.612687 -0.505432 0.155518 -10.060791 -0.005033 0.001174 -0.001342
72590.625186 -0.511414 0.173462 -10.021912 -0.002349 -0.000336 -0.001342
72590.631613 -0.499451 0.119629 -10.009949 -0.002684 -0.000336 -0.001174
72590.641599 -0.490479 0.149536 -10.051819 -0.002349 -0.000671 -0.001007
72590.651333 -0.481506 0.194397 -10.054810 -0.002684 0.000503 -0.000336
72590.661584 -0.475525 0.164490 -10.024902 -0.005369 0.001678 -0.000671
72590.671316 -0.493469 0.152527 -10.036865 -0.003020 -0.001174 -0.003020
72590.681597 -0.532349 0.152527 -10.048828 -0.003691 -0.004027 -0.005369
72590.691328 -0.514404 0.188416 -10.048828 -0.004698 0.002013 -0.002013
72590.701581 -0.463562 0.227295 -10.045837 -0.003691 0.001678 -0.002181
72590.712668 -0.442627 0.188416 -10.036865 -0.003356 0.001007 -0.002349
72590.725160 -0.484497 0.158508 -10.048828 -0.003356 0.000336 -0.001342
72590.731605 -0.514404 0.167480 -10.084717 -0.003020 -0.000336 -0.003691
72590.741579 -0.508423 0.149536 -10.054810 -0.004027 0.003356 -0.002349
72590.751313 -0.463562 0.173462 -10.021912 -0.002013 0.002013 -0.002013
72590.761592 -0.445618 0.200378 -10.033875 -0.001678 -0.001678 -0.000336
72590.771299 -0.472534 0.146545 -10.048828 -0.003356 -0.002349 -0.000336
72590.781576 -0.505432 0.140564 -10.063782 -0.004027 -0.001007 -0.003356
72590.791311 -0.505432 0.164490 -10.036865 -0.003356 0.002349 -0.004362
72590.801562 -0.505432 0.119629 -10.003967 -0.003020 0.004027 -0.000671
72590.812649 -0.487488 0.122620 -10.051819 -0.001678 0.002349 0.000671
72590.825146 -0.469543 0.203369 -10.072754 -0.002349 0.000671 -0.001678
72590.831576 -0.460571 0.170471 -10.024902 -0.003691 -0.002684 -0.002684
72590.841559 -0.472534 0.116638 -10.030884 -0.003020 -0.002349 -0.001007
72590.851299 -0.499451 0.140564 -10.051819 -0.001678 -0.001007 -0.001342
72590.861570 -0.490479 0.173462 -10.051819 -0.003356 0.004027 -0.000671
72590.871304 -0.463562 0.203369 -10.048828 -0.001342 0.001678 -0.001678
72590.881557 -0.466553 0.173462 -10.024902 -0.001342 -0.001007 -0.002013
72590.891290 -0.481506 0.116638 -10.030884 -0.002349 0.001678 -0.002013
72590.901570 -0.508423 0.107666 -10.057800 -0.003020 0.000000 -0.002573
72590.912655 -0.526367 0.110657 -10.057800 -0.004027 -0.001678 -0.003132
72590.925126 -0.475525 0.140564 -10.036865 -0.003020 0.000671 -0.003691
72590.931555 -0.430664 0.176453 -10.027893 -0.002349 -0.001007 -0.001342
72590.941539 -0.448608 0.134583 -10.033875 -0.006040 0.000336 -0.001342
72590.951300 -0.490479 0.110657 -10.063782 -0.005369 0.000112 -0.000336
72590.961553 -0.529358 0.161499 -10.051819 -0.001342 -0.000112 -0.002013
72590.971289 -0.541321 0.137573 -9.997986 -0.004362 -0.000336 -0.002349
72590.981540 -0.508423 0.107666 -10.015930 -0.003356 0.001007 -0.001342
72590.991272 -0.475525 0.176453 -10.063782 -0.000671 0.001342 -0.003691
72591.000000 -0.478063 0.186607 -10.040935 -0.003804 -0.001791 -0.002552
72591.001555 -0.478516 0.188416 -10.036865 -0.004362 -0.002349 -0.002349
72591.012642 -0.490479 0.137573 -10.015930 -0.005033 -0.000336 -0.001007
72591.025134 -0.511414 0.125610 -10.045837 -0.002684 0.001007 0.001342
72591.031560 -0.532349 0.131592 -10.051819 -0.001678 0.001007 -0.004698
72591.041546 -0.520386 0.170471 -10.036865 -0.003356 -0.000336 -0.004698
72591.051278 -0.487488 0.197388 -10.030884 -0.005033 0.000336 -0.000336
72591.061532 -0.472534 0.140564 -10.039856 -0.002349 0.000671 -0.001342
72591.071265 -0.484497 0.101685 -10.057800 -0.002013 0.001007 -0.000336
72591.081543 -0.517395 0.125610 -10.054810 -0.005704 0.001678 -0.004362
72591.091276 -0.514404 0.137573 -10.045837 -0.004362 0.000503 -0.002349
72591.101529 -0.484497 0.182434 -10.039856 -0.001678 -0.000671 0.000000
72591.112615 -0.463562 0.191406 -10.036865 -0.002013 0.001007 0.002349
72591.125112 -0.463562 0.140564 -10.045837 -0.004698 0.000336 0.000671
72591.131542 -0.475525 0.164490 -10.081726 -0.006376 -0.000336 -0.003691
72591.141529 -0.490479 0.200378 -10.060791 -0.005369 0.001678 -0.002349
72591.151259 -0.490479 0.146545 -10.009949 -0.005369 0.002349 -0.001007
72591.161519 -0.475525 0.182434 -10.033875 -0.001678 -0.000671 -0.000671
72591.171247 -0.460571 0.218323 -10.078735 -0.002349 0.000671 -0.004698
72591.181529 -0.451599 0.167480 -10.057800 -0.004698 0.002013 -0.004027
72591.191257 -0.451599 0.170471 -10.021912 -0.003356 0.000168 0.001678
72591.201508 -0.502441 0.158508 -10.027893 -0.000671 -0.001678 0.001007
72591.212596 -0.493469 0.140564 -10.078735 -0.003020 0.001007 -0.004027
72591.225088 -0.454590 0.197388 -10.063782 -0.001007 0.003691 -0.003020
72591.231528 -0.439636 0.209351 -10.003967 -0.002349 0.003020 -0.000671
72591.241535 -0.454590 0.131592 -10.024902 -0.002684 -0.000671 -0.001678
72591.251239 -0.475525 0.122620 -10.105652 -0.002349 -0.001007 -0.001510
72591.261523 -0.508423 0.146545 -10.090698 -0.007047 0.002684 -0.001342
72591.271253 -0.505432 0.155518 -10.012939 -0.003691 0.002013 -0.001342
72591.281505 -0.454590 0.185425 -10.009949 -0.001678 -0.000336 -0.001342
72591.291235 -0.442627 0.146545 -10.057800 -0.001342 -0.000503 -0.003020
72591.301492 -0.460571 0.107666 -10.093689 -0.002349 -0.000671 -0.001342
72591.312604 -0.484497 0.155518 -10.066772 -0.002349 -0.002684 -0.002349
72591.325075 -0.499451 0.149536 -10.012939 -0.005369 0.000336 -0.004027
72591.331503 -0.502441 0.122620 -10.039856 -0.006040 0.001342 -0.005033
72591.341487 -0.487488 0.188416 -10.087708 -0.001678 0.000336 -0.003020
72591.351247 -0.484497 0.191406 -10.039856 -0.002349 0.001342 0.001678
72591.361500 -0.481506 0.137573 -10.003967 -0.001342 0.002349 0.001007
72591.371234 -0.487488 0.155518 -10.054810 0.000336 0.001342 -0.001007
72591.381485 -0.526367 0.134583 -10.063782 -0.001007 0.000000 -0.003356
72591.391219 -0.514404 0.125610 -10.036865 -0.003020 -0.001342 -0.002013
72591.401499 -0.487488 0.197388 -10.024902 -0.004362 -0.001342 0.000671
72591.412583 -0.496460 0.188416 -10.030884 -0.005704 0.001678 -0.001678
72591.425081 -0.505432 0.110657 -10.039856 -0.003020 0.004027 -0.002349
72591.431510 -0.511414 0.098694 -10.033875 -0.003859 0.002349 -0.002349
72591.441494 -0.532349 0.122620 -10.033875 -0.004698 0.000000 -0.001007
72591.451227 -0.499451 0.146545 -10.066772 -0.004027 -0.002349 -0.000336
72591.461480 -0.427673 0.173462 -10.063782 -0.000671 0.000671 -0.002013
72591.471212 -0.424683 0.122620 -10.009949 -0.004362 0.002684 0.000671
72591.481469 -0.469543 0.098694 -10.057800 -0.006040 -0.001007 -0.000336
72591.491225 -0.511414 0.155518 -10.105652 -0.000671 -0.001342 -0.002349
72591.501479 -0.520386 0.131592 -10.024902 -0.003691 0.002684 -0.002215
72591.512563 -0.490479 0.119629 -9.974060 -0.005033 0.003691 -0.002080
72591.525061 -0.463562 0.176453 -10.054810 -0.001678 -0.001007 -0.001946
72591.531490 -0.466553 0.161499 -10.099670 -0.003356 -0.000671 -0.001812
72591.541475 -0.463562 0.134583 -10.033875 -0.005369 0.001342 -0.001678
72591.551208 -0.475525 0.146545 -9.980042 -0.004362 0.002684 -0.002684
72591.561458 -0.526367 0.128601 -10.021912 -0.000671 0.001678 -0.000336
72591.571195 -0.520386 0.170471 -10.090698 -0.000671 0.001678 -0.000671
72591.581473 -0.472534 0.236267 -10.042847 -0.006040 0.001678 -0.001678
72591.591205 -0.457581 0.182434 -9.971069 -0.005369 -0.001007 -0.003356
72591.601485 -0.454590 0.119629 -10.054810 -0.004362 -0.003356 -0.001678
72591.612544 -0.472534 0.149536 -10.126587 -0.004027 -0.002684 -0.004698
72591.625048 -0.505432 0.161499 -10.039856 -0.003691 0.000671 -0.002013
72591.631471 -0.484497 0.188416 -9.992004 -0.001678 0.003356 0.000336
72591.641457 -0.448608 0.224304 -10.057800 -0.004362 0.001007 -0.001007
72591.651189 -0.466553 0.167480 -10.084717 -0.005704 -0.003020 0.001678
72591.661468 -0.481506 0.140564 -10.051819 -0.004027 -0.002013 -0.001342
72591.671200 -0.493469 0.182434 -10.021912 -0.003691 0.001342 -0.006711
72591.681452 -0.517395 0.170471 -10.021912 -0.004027 0.001342 -0.001007
72591.691186 -0.508423 0.149536 -10.045837 -0.002684 0.000503 -0.001678
72591.701438 -0.484497 0.176453 -10.048828 -0.001342 -0.000336 -0.002349
72591.712552 -0.487488 0.155518 -10.018921 -0.006711 0.000447 -0.001678
72591.725048 -0.487488 0.149536 -10.042847 -0.001678 0.001230 -0.001007
72591.731479 -0.517395 0.164490 -10.045837 -0.002181 0.002013 -0.000336
72591.741437 -0.553284 0.134583 -9.994995 -0.002684 0.000336 -0.005033
72591.751194 -0.529358 0.161499 -10.009949 -0.004027 -0.001007 -0.001678
72591.761458 -0.484497 0.221313 -10.060791 -0.006040 -0.000671 0.001678
72591.771183 -0.460571 0.161499 -10.057800 -0.002349 -0.000671 -0.002349
72591.781435 -0.445618 0.119629 -10.051819 -0.001007 0.001007 -0.002684
72591.791193 -0.472534 0.152527 -10.066772 -0.003020 0.002013 -0.001342
72591.801443 -0.523376 0.155518 -10.069763 -0.006040 0.000336 -0.000671
72591.812537 -0.496460 0.182434 -10.042847 -0.003356 0.002013 -0.002349
72591.825039 -0.451599 0.200378 -9.997986 0.001342 0.002684 -0.003691
72591.831458 -0.460571 0.128601 -10.018921 -0.003020 -0.001678 -0.003020
72591.841443 -0.481506 0.107666 -10.099670 -0.004698 -0.004362 -0.003020
72591.851177 -0.487488 0.173462 -10.087708 -0.001678 -0.001678 -0.000336
72591.861429 -0.511414 0.146545 -9.980042 -0.004698 0.001007 -0.000671
72591.871161 -0.496460 0.110657 -10.009949 -0.005369 0.003691 -0.001678
72591.881440 -0.460571 0.167480 -10.102661 -0.002013 0.003020 -0.002684
72591.891173 -0.463562 0.155518 -10.075745 -0.003020 0.001790 -0.002181
72591.901426 -0.463562 0.110657 -10.012939 -0.003691 0.000559 -0.001678
72591.912512 -0.481506 0.125610 -10.030884 -0.001007 -0.000671 -0.001678
72591.925009 -0.523376 0.110657 -10.063782 -0.002349 0.000336 -0.000336
72591.931438 -0.511414 0.152527 -10.051819 -0.002684 0.000671 -0.001007
72591.941424 -0.460571 0.212341 -10.000977 -0.001007 0.000168 -0.001846
72591.951156 -0.463562 0.152527 -9.989014 -0.003691 -0.000336 -0.002684
72591.961408 -0.490479 0.098694 -10.057800 -0.005369 0.001007 -0.002349
72591.971142 -0.514404 0.116638 -10.078735 -0.004027 0.001678 -0.002684
72591.981421 -0.535339 0.128601 -10.021912 -0.003356 0.000336 -0.002349
72591.991153 -0.502441 0.167480 -10.012939 -0.005369 0.001510 -0.002013
72592.000000 -0.461156 0.201025 -10.036162 -0.005079 0.002523 -0.001145
72592.001407 -0.454590 0.206360 -10.039856 -0.005033 0.002684 -0.001007
72592.012495 -0.451599 0.140564 -10.036865 -0.003356 0.002684 -0.002684
72592.024991 -0.475525 0.128601 -10.060791 -0.004362 -0.001007 -0.002013
72592.031417 -0.520386 0.182434 -10.072754 -0.005369 -0.001678 -0.002013
72592.041404 -0.529358 0.155518 -10.036865 -0.004027 0.001678 -0.002349
72592.051135 -0.493469 0.161499 -10.018921 -0.002013 -0.000336 -0.001007
72592.061415 -0.472534 0.206360 -10.051819 -0.002349 0.000336 -0.001678
72592.071147 -0.466553 0.191406 -10.075745 -0.003691 -0.000336 -0.001678
72592.081403 -0.469543 0.164490 -10.054810 -0.003356 -0.003020 -0.000671
72592.091134 -0.487488 0.167480 -10.033875 -0.004698 0.001007 -0.000671
72592.101413 -0.520386 0.128601 -10.045837 -0.001342 0.002349 -0.001342
72592.112498 -0.496460 0.167480 -10.081726 -0.002684 0.001678 0.000336
72592.124995 -0.451599 0.236267 -10.051819 -0.001342 -0.001342 -0.001342
72592.131424 -0.457581 0.173462 -9.997986 -0.003356 -0.002013 -0.003020
72592.141410 -0.481506 0.107666 -10.045837 -0.007382 -0.000503 -0.003356
72592.151141 -0.499451 0.140564 -10.090698 -0.004362 0.001007 -0.001342
72592.161397 -0.502441 0.158508 -10.048828 -0.003020 0.002349 -0.001342
72592.171127 -0.457581 0.182434 -10.024902 -0.001007 0.000336 -0.000336
72592.181381 -0.427673 0.206360 -10.033875 -0.002013 0.002013 -0.002013
72592.191140 -0.454590 0.152527 -10.039856 -0.001342 0.002349 -0.001342
72592.201396 -0.484497 0.146545 -10.066772 -0.001007 -0.002013 -0.002684
72592.212484 -0.514404 0.176453 -10.042847 -0.004698 -0.001678 -0.004027
72592.224975 -0.520386 0.140564 -10.006958 -0.005369 0.003020 -0.002013
72592.231404 -0.478516 0.155518 -10.057800 -0.003691 0.001678 0.001342
72592.241391 -0.463562 0.194397 -10.081726 -0.000336 0.000336 -0.001342
72592.251122 -0.460571 0.152527 -10.042847 -0.002684 0.005369 -0.003691
72592.261375 -0.445618 0.134583 -10.042847 -0.002013 0.001678 -0.003356
72592.271109 -0.466553 0.122620 -10.069763 -0.001678 -0.000671 -0.003356
72592.281387 -0.511414 0.110657 -10.054810 -0.003020 -0.002013 -0.000336
72592.291119 -0.499451 0.185425 -10.036865 -0.004027 -0.001007 -0.000671
72592.301374 -0.481506 0.200378 -10.021912 -0.004362 0.001342 -0.002684
72592.312466 -0.490479 0.104675 -10.024902 -0.002684 -0.004362 0.000671
72592.324957 -0.493469 0.074768 -10.063782 -0.003020 -0.002349 0.000671
72592.331385 -0.526367 0.107666 -10.054810 -0.003691 0.002013 -0.001342
72592.341369 -0.520386 0.119629 -10.033875 -0.003020 0.003020 -0.002013
72592.351103 -0.463562 0.152527 -10.030884 -0.003020 -0.001678 -0.001678
72592.361358 -0.457581 0.149536 -10.021912 -0.003020 0.000336 -0.004027
72592.371122 -0.487488 0.113647 -10.039856 -0.003020 -0.001007 -0.002349
72592.381369 -0.502441 0.134583 -10.081726 -0.005033 0.001007 -0.000671
72592.391102 -0.523376 0.149536 -10.033875 -0.004362 0.002349 -0.005704
72592.401355 -0.526367 0.113647 -9.983032 -0.004027 0.001846 -0.003691
72592.412438 -0.487488 0.152527 -10.051819 -0.002684 0.001342 -0.001678
72592.424937 -0.472534 0.188416 -10.084717 -0.004027 0.001007 -0.003691
72592.431378 -0.475525 0.155518 -10.027893 -0.005369 -0.000671 -0.002349
72592.441353 -0.478516 0.155518 -10.018921 -0.002349 0.001678 -0.002349
72592.451082 -0.526367 0.128601 -10.051819 -0.002684 0.001007 -0.002349
72592.461363 -0.535339 0.128601 -10.066772 -0.004698 -0.000671 -0.001678
72592.471096 -0.484497 0.221313 -10.039856 -0.003356 0.002013 0.000336
72592.481351 -0.454590 0.230286 -10.006958 -0.005369 0.000336 -0.000336
72592.491083 -0.472534 0.137573 -10.039856 -0.004362 -0.002684 -0.001678
72592.501361 -0.484497 0.128601 -10.093689 -0.000336 0.002013 -0.002349
72592.512455 -0.511414 0.140564 -10.063782 -0.002684 0.002349 -0.005033
72592.524942 -0.496460 0.152527 -10.036865 -0.004027 0.002684 -0.000336
72592.531373 -0.463562 0.227295 -10.030884 -0.004362 0.003020 -0.000336
72592.541359 -0.442627 0.218323 -10.021912 -0.006040 -0.000671 -0.002349
72592.551091 -0.442627 0.164490 -10.054810 -0.004698 -0.000336 -0.002013
72592.561346 -0.475525 0.197388 -10.093689 -0.004362 -0.000839 -0.001510
72592.571077 -0.514404 0.203369 -10.045837 -0.003020 -0.001342 -0.001007
72592.581330 -0.502441 0.167480 -10.006958 -0.001342 -0.000336 -0.002684
72592.591088 -0.466553 0.215332 -10.045837 -0.003020 0.000671 -0.003356
72592.601343 -0.475525 0.227295 -10.054810 -0.001678 0.001342 -0.003356
72592.612427 -0.481506 0.188416 -10.030884 -0.006711 0.000671 0.000336
72592.624925 -0.466553 0.170471 -10.033875 -0.003020 -0.001007 -0.001007
72592.631352 -0.517395 0.131592 -10.027893 -0.001678 0.001007 -0.002684
72592.641338 -0.526367 0.155518 -10.045837 -0.003356 0.002013 -0.007382
72592.651071 -0.478516 0.239258 -10.057800 -0.003356 0.001678 -0.004698
72592.661325 -0.475525 0.203369 -10.018921 -0.004698 0.001174 0.003691
72592.671083 -0.484497 0.110657 -10.021912 -0.004362 0.000671 -0.000671
72592.681337 -0.499451 0.131592 -10.066772 -0.001342 0.001342 -0.002349
72592.691068 -0.523376 0.155518 -10.057800 0.000336 -0.001678 -0.001678
72592.701321 -0.499451 0.152527 -10.021912 -0.001678 -0.001342 -0.000671
72592.712405 -0.463562 0.182434 -10.009949 -0.003356 0.001007 -0.002349
72592.724905 -0.457581 0.152527 -10.021912 -0.003356 -0.000671 -0.002684
72592.731334 -0.469543 0.116638 -10.075745 -0.002349 0.001510 -0.000336
72592.741318 -0.490479 0.137573 -10.084717 -0.003523 0.003691 -0.002013
72592.751051 -0.511414 0.122620 -10.003967 -0.004698 0.001007 -0.000839
72592.761304 -0.499451 0.107666 -10.009949 -0.003691 -0.001007 0.000336
72592.771037 -0.466553 0.149536 -10.084717 -0.001678 -0.000783 -0.000336
72592.781316 -0.457581 0.146545 -10.063782 -0.006376 -0.000559 -0.003691
72592.791048 -0.475525 0.113647 -10.018921 -0.006376 -0.000336 -0.001007
72592.801328 -0.499451 0.110657 -10.030884 -0.002349 0.002013 0.001342
72592.812388 -0.526367 0.101685 -10.051819 -0.004698 0.003020 -0.003020
72592.824915 -0.496460 0.149536 -10.057800 -0.004027 0.000671 -0.006040
72592.831341 -0.466553 0.194397 -10.030884 -0.002349 -0.000671 -0.003020
72592.841299 -0.460571 0.131592 -10.027893 -0.003020 -0.001342 -0.000671
72592.851058 -0.478516 0.095703 -10.072754 -0.005369 0.000336 -0.003356
